date,totalCapital,unrializedPnL,rializedPnL,stocksOwned,stocksPriceToday,stocksPriceBoughtAt,putOwned,putOwnedSoldAt,putPriceToday,putOwnedContract,putOwnedStrike,callOwned,callOwnedSoldAt,callPriceToday,callOwnedContract,callOwnedStrike,trackType
2018-11-01,0.0,-8.0,0.0,0,273.51,0.0,1,5.36,5.44,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-02,0.0,-64.0,0.0,0,271.89,0.0,1,5.36,6.0,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-05,0.0,35.0,0.0,0,273.39,0.0,1,5.36,5.01,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-06,0.0,110.0,0.0,0,275.12,0.0,1,5.36,4.26,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-07,0.0,352.0,0.0,0,281.01,0.0,1,5.36,1.84,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-08,0.0,347.0,0.0,0,280.5,0.0,1,5.36,1.89,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-09,0.0,268.0,0.0,0,277.76,0.0,1,5.36,2.68,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-12,0.0,47.0,0.0,0,272.57,0.0,1,5.36,4.89,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-13,0.0,19.0,0.0,0,272.06,0.0,1,5.36,5.17,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-14,0.0,-123.0,0.0,0,270.2,0.0,1,5.36,6.59,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-15,0.0,87.0,0.0,0,273.02,0.0,1,5.36,4.49,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-16,0.0,175.0,0.0,0,273.73,0.0,1,5.36,3.61,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-19,0.0,-87.0,0.0,0,269.1,0.0,1,5.36,6.23,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-20,0.0,-536.0,0.0,0,264.12,0.0,1,5.36,10.72,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-21,0.0,-430.0,0.0,0,265.02,0.0,1,5.36,9.66,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-23,0.0,-634.0,0.0,0,263.25,0.0,1,5.36,11.7,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-26,0.0,-153.0,0.0,0,267.5,0.0,1,5.36,6.89,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-27,0.0,-110.0,0.0,0,268.4,0.0,1,5.36,6.46,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-28,0.0,295.0,0.0,0,274.58,0.0,1,5.36,2.41,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-29,0.0,299.0,0.0,0,273.98,0.0,1,5.36,2.37,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-30,0.0,377.0,0.0,0,275.65,0.0,1,5.36,1.59,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-12-03,536.0,0.0,536.0,0,279.3,0.0,1,5.36,0.0,SPY181203P00274000,274.0,0,0.0,0.0,,0.0,expirationDay
2018-12-04,536.0,-13.0,0.0,0,270.25,0.0,1,6.28,6.41,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-06,536.0,-22.0,0.0,0,269.84,0.0,1,6.28,6.5,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-07,536.0,-463.0,0.0,0,263.57,0.0,1,6.28,10.91,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-10,536.0,-338.0,0.0,0,264.07,0.0,1,6.28,9.66,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-11,536.0,-326.0,0.0,0,264.13,0.0,1,6.28,9.54,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-12,536.0,-258.0,0.0,0,265.46,0.0,1,6.28,8.86,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-13,536.0,-232.0,0.0,0,265.37,0.0,1,6.28,8.6,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-14,536.0,-607.0,0.0,0,260.47,0.0,1,6.28,12.35,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-17,536.0,-1089.0,0.0,0,255.36,0.0,1,6.28,17.17,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-18,536.0,-1180.0,0.0,0,255.08,0.0,1,6.28,18.08,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-19,536.0,-1491.0,0.0,0,251.26,0.0,1,6.28,21.19,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-20,536.0,-1832.0,0.0,0,247.17,0.0,1,6.28,24.6,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-21,536.0,-2477.0,0.0,0,240.7,0.0,1,6.28,31.05,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-24,536.0,-3262.0,0.0,0,234.34,0.0,1,6.28,38.9,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-26,536.0,-1854.0,0.0,0,246.18,0.0,1,6.28,24.82,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-27,536.0,-1628.0,0.0,0,248.07,0.0,1,6.28,22.56,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-28,536.0,-1711.0,0.0,0,247.75,0.0,1,6.28,23.39,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-31,536.0,-1513.0,0.0,0,249.92,0.0,1,6.28,21.41,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2019-01-02,536.0,-1462.0,0.0,0,250.18,0.0,1,6.28,20.9,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2019-01-03,536.0,-2081.0,0.0,0,244.21,0.0,1,6.28,27.09,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2019-01-04,1164.0,-1861.0,628.0,100,252.39,271.0,1,6.28,0.0,SPY190104P00271000,271.0,0,0.0,0.0,,0.0,expirationDay
2019-01-07,1164.0,-1665.0,0.0,100,254.38,271.0,0,0.0,0.0,,0.0,1,0.73,0.76,SPY190125C00264000,264.0,normalDay
2019-01-08,1164.0,-1452.0,0.0,100,256.77,271.0,0,0.0,0.0,,0.0,1,0.73,1.02,SPY190125C00264000,264.0,normalDay
2019-01-09,1164.0,-1343.0,0.0,100,257.97,271.0,0,0.0,0.0,,0.0,1,0.73,1.13,SPY190125C00264000,264.0,normalDay
2019-01-10,1164.0,-1267.0,0.0,100,258.88,271.0,0,0.0,0.0,,0.0,1,0.73,1.28,SPY190125C00264000,264.0,normalDay
2019-01-11,1164.0,-1226.0,0.0,100,258.98,271.0,0,0.0,0.0,,0.0,1,0.73,0.97,SPY190125C00264000,264.0,normalDay
2019-01-14,1164.0,-1332.0,0.0,100,257.4,271.0,0,0.0,0.0,,0.0,1,0.73,0.45,SPY190125C00264000,264.0,normalDay
2019-01-15,1164.0,-1087.0,0.0,100,260.35,271.0,0,0.0,0.0,,0.0,1,0.73,0.95,SPY190125C00264000,264.0,normalDay
2019-01-16,1164.0,-1032.0,0.0,100,260.98,271.0,0,0.0,0.0,,0.0,1,0.73,1.03,SPY190125C00264000,264.0,normalDay
2019-01-17,1164.0,-895.0,0.0,100,262.96,271.0,0,0.0,0.0,,0.0,1,0.73,1.64,SPY190125C00264000,264.0,normalDay
2019-01-18,1164.0,-722.0,0.0,100,266.46,271.0,0,0.0,0.0,,0.0,1,0.73,3.41,SPY190125C00264000,264.0,normalDay
2019-01-22,1164.0,-871.0,0.0,100,262.86,271.0,0,0.0,0.0,,0.0,1,0.73,1.3,SPY190125C00264000,264.0,normalDay
2019-01-23,1164.0,-784.0,0.0,100,263.41,271.0,0,0.0,0.0,,0.0,1,0.73,0.98,SPY190125C00264000,264.0,normalDay
2019-01-24,1164.0,-712.0,0.0,100,263.55,271.0,0,0.0,0.0,,0.0,1,0.73,0.4,SPY190125C00264000,264.0,normalDay
2019-01-25,537.0,-712.0,-627.0,0,265.78,0.0,0,0.0,0.0,,0.0,1,0.73,0.0,SPY190125C00264000,264.0,expirationDay
