date,totalCapital,unrializedPnL,rializedPnL,stocksOwned,stocksPriceToday,stocksPriceBoughtAt,putOwned,putOwnedSoldAt,putPriceToday,putOwnedContract,putOwnedStrike,callOwned,callOwnedSoldAt,callPriceToday,callOwnedContract,callOwnedStrike,trackType
2018-11-01,0.0,-7.0,0.0,0,273.51,0.0,1,3.53,3.6,SPY181107P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-02,0.0,-62.0,0.0,0,271.89,0.0,1,3.53,4.15,SPY181107P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-05,0.0,83.0,0.0,0,273.39,0.0,1,3.53,2.7,SPY181107P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-06,0.0,185.0,0.0,0,275.12,0.0,1,3.53,1.68,SPY181107P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-07,353.0,0.0,353.0,0,281.01,0.0,1,3.53,0.0,SPY181107P00275000,275.0,0,0.0,0.0,,0.0,expirationDay
2018-11-08,353.0,-4.0,0.0,0,280.5,0.0,1,0.39,0.43,SPY181114P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-09,353.0,-31.0,0.0,0,277.76,0.0,1,0.39,0.7,SPY181114P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-12,353.0,-204.0,0.0,0,272.57,0.0,1,0.39,2.43,SPY181114P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-13,353.0,-213.0,0.0,0,272.06,0.0,1,0.39,2.52,SPY181114P00274000,274.0,0,0.0,0.0,,0.0,normalDay
2018-11-14,392.0,-380.0,39.0,100,270.2,274.0,1,0.39,0.0,SPY181114P00274000,274.0,0,0.0,0.0,,0.0,expirationDay
2018-11-15,392.0,-105.0,0.0,100,273.02,274.0,0,0.0,0.0,,0.0,1,2.0,2.07,SPY190118C00286000,286.0,normalDay
2018-11-16,392.0,-19.0,0.0,100,273.73,274.0,0,0.0,0.0,,0.0,1,2.0,1.92,SPY190118C00286000,286.0,normalDay
2018-11-19,392.0,-405.0,0.0,100,269.1,274.0,0,0.0,0.0,,0.0,1,2.0,1.15,SPY190118C00286000,286.0,normalDay
2018-11-20,392.0,-853.0,0.0,100,264.12,274.0,0,0.0,0.0,,0.0,1,2.0,0.65,SPY190118C00286000,286.0,normalDay
2018-11-21,392.0,-757.0,0.0,100,265.02,274.0,0,0.0,0.0,,0.0,1,2.0,0.59,SPY190118C00286000,286.0,normalDay
2018-11-23,392.0,-923.0,0.0,100,263.25,274.0,0,0.0,0.0,,0.0,1,2.0,0.48,SPY190118C00286000,286.0,normalDay
2018-11-26,392.0,-513.0,0.0,100,267.5,274.0,0,0.0,0.0,,0.0,1,2.0,0.63,SPY190118C00286000,286.0,normalDay
2018-11-27,392.0,-431.0,0.0,100,268.4,274.0,0,0.0,0.0,,0.0,1,2.0,0.71,SPY190118C00286000,286.0,normalDay
2018-11-28,392.0,87.0,0.0,100,274.58,274.0,0,0.0,0.0,,0.0,1,2.0,1.71,SPY190118C00286000,286.0,normalDay
2018-11-29,392.0,32.0,0.0,100,273.98,274.0,0,0.0,0.0,,0.0,1,2.0,1.66,SPY190118C00286000,286.0,normalDay
2018-11-30,392.0,165.0,0.0,100,275.65,274.0,0,0.0,0.0,,0.0,1,2.0,2.0,SPY190118C00286000,286.0,normalDay
2018-12-03,392.0,493.0,0.0,100,279.3,274.0,0,0.0,0.0,,0.0,1,2.0,2.37,SPY190118C00286000,286.0,normalDay
2018-12-04,392.0,-263.0,0.0,100,270.25,274.0,0,0.0,0.0,,0.0,1,2.0,0.88,SPY190118C00286000,286.0,normalDay
2018-12-06,392.0,-298.0,0.0,100,269.84,274.0,0,0.0,0.0,,0.0,1,2.0,0.82,SPY190118C00286000,286.0,normalDay
2018-12-07,392.0,-884.0,0.0,100,263.57,274.0,0,0.0,0.0,,0.0,1,2.0,0.41,SPY190118C00286000,286.0,normalDay
2018-12-10,392.0,-828.0,0.0,100,264.07,274.0,0,0.0,0.0,,0.0,1,2.0,0.35,SPY190118C00286000,286.0,normalDay
2018-12-11,392.0,-817.0,0.0,100,264.13,274.0,0,0.0,0.0,,0.0,1,2.0,0.3,SPY190118C00286000,286.0,normalDay
2018-12-12,392.0,-686.0,0.0,100,265.46,274.0,0,0.0,0.0,,0.0,1,2.0,0.32,SPY190118C00286000,286.0,normalDay
2018-12-13,392.0,-690.0,0.0,100,265.37,274.0,0,0.0,0.0,,0.0,1,2.0,0.27,SPY190118C00286000,286.0,normalDay
2018-12-14,392.0,-1167.0,0.0,100,260.47,274.0,0,0.0,0.0,,0.0,1,2.0,0.14,SPY190118C00286000,286.0,normalDay
2018-12-17,392.0,-1672.0,0.0,100,255.36,274.0,0,0.0,0.0,,0.0,1,2.0,0.08,SPY190118C00286000,286.0,normalDay
2018-12-18,392.0,-1701.0,0.0,100,255.08,274.0,0,0.0,0.0,,0.0,1,2.0,0.09,SPY190118C00286000,286.0,normalDay
2018-12-19,392.0,-2080.0,0.0,100,251.26,274.0,0,0.0,0.0,,0.0,1,2.0,0.06,SPY190118C00286000,286.0,normalDay
2018-12-20,392.0,-2489.0,0.0,100,247.17,274.0,0,0.0,0.0,,0.0,1,2.0,0.06,SPY190118C00286000,286.0,normalDay
2018-12-21,392.0,-3134.0,0.0,100,240.7,274.0,0,0.0,0.0,,0.0,1,2.0,0.04,SPY190118C00286000,286.0,normalDay
