date,totalCapital,unrializedPnL,rializedPnL,stocksOwned,stocksPriceToday,stocksPriceBoughtAt,putOwned,putOwnedSoldAt,putPriceToday,putOwnedContract,putOwnedStrike,callOwned,callOwnedSoldAt,callPriceToday,callOwnedContract,callOwnedStrike,trackType
2018-11-01,0.0,-6.0,0.0,0,273.51,0.0,1,3.91,3.97,SPY181109P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-02,0.0,-57.0,0.0,0,271.89,0.0,1,3.91,4.48,SPY181109P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-05,0.0,69.0,0.0,0,273.39,0.0,1,3.91,3.22,SPY181109P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-06,0.0,157.0,0.0,0,275.12,0.0,1,3.91,2.34,SPY181109P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-07,0.0,374.0,0.0,0,281.01,0.0,1,3.91,0.17,SPY181109P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-08,0.0,385.0,0.0,0,280.5,0.0,1,3.91,0.06,SPY181109P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-09,391.0,0.0,391.0,0,277.76,0.0,1,3.91,0.0,SPY181109P00275000,275.0,0,0.0,0.0,,0.0,expirationDay
2018-11-12,391.0,-9.0,0.0,0,272.57,0.0,1,3.0,3.09,SPY181119P00273500,273.5,0,0.0,0.0,,0.0,normalDay
2018-11-13,391.0,-24.0,0.0,0,272.06,0.0,1,3.0,3.24,SPY181119P00273500,273.5,0,0.0,0.0,,0.0,normalDay
2018-11-14,391.0,-184.0,0.0,0,270.2,0.0,1,3.0,4.84,SPY181119P00273500,273.5,0,0.0,0.0,,0.0,normalDay
2018-11-15,391.0,92.0,0.0,0,273.02,0.0,1,3.0,2.08,SPY181119P00273500,273.5,0,0.0,0.0,,0.0,normalDay
2018-11-16,391.0,200.0,0.0,0,273.73,0.0,1,3.0,1.0,SPY181119P00273500,273.5,0,0.0,0.0,,0.0,normalDay
2018-11-19,691.0,-440.0,300.0,100,269.1,273.5,1,3.0,0.0,SPY181119P00273500,273.5,0,0.0,0.0,,0.0,expirationDay
2018-11-20,691.0,-945.0,0.0,100,264.12,273.5,0,0.0,0.0,,0.0,1,2.15,2.22,SPY181203C00268000,268.0,normalDay
2018-11-21,691.0,-830.0,0.0,100,265.02,273.5,0,0.0,0.0,,0.0,1,2.15,1.97,SPY181203C00268000,268.0,normalDay
2018-11-23,691.0,-930.0,0.0,100,263.25,273.5,0,0.0,0.0,,0.0,1,2.15,1.2,SPY181203C00268000,268.0,normalDay
2018-11-26,691.0,-626.0,0.0,100,267.5,273.5,0,0.0,0.0,,0.0,1,2.15,2.41,SPY181203C00268000,268.0,normalDay
2018-11-27,691.0,-569.0,0.0,100,268.4,273.5,0,0.0,0.0,,0.0,1,2.15,2.74,SPY181203C00268000,268.0,normalDay
2018-11-28,691.0,-386.0,0.0,100,274.58,273.5,0,0.0,0.0,,0.0,1,2.15,7.09,SPY181203C00268000,268.0,normalDay
2018-11-29,691.0,-432.0,0.0,100,273.98,273.5,0,0.0,0.0,,0.0,1,2.15,6.95,SPY181203C00268000,268.0,normalDay
2018-11-30,691.0,-438.0,0.0,100,275.65,273.5,0,0.0,0.0,,0.0,1,2.15,8.68,SPY181203C00268000,268.0,normalDay
2018-12-03,356.0,-438.0,-335.0,0,279.3,0.0,0,0.0,0.0,,0.0,1,2.15,0.0,SPY181203C00268000,268.0,expirationDay
